BorrowerFirstName,BorrowerLastName,BorrowerBirthDate,BorrowerSSN,ZipCode,BorrowerCreditScore,BorrowerYearlyIncome,LoanAmount,LoanStartDate,LoanDuration,loanToValue,ReportisApproved,ReportisValidData,ReportisInsuranceRequired,ReportgetMonthlyRepayment,ReportgetInsuranceRate,ReportgetMessages
Shirley,Pierce,1908-02-07T08:00:00Z,471-78-1234,12345,499,354655,300110,2021-11-24T23:00:00Z,3,1.8340164238980932,False,True,False,12732.74249345421,0.0,[ The loan amount is under the maximum authorized; Risky loan; Too big Debt/Income ratio: 0.43; We are sorry. Your loan has not been approved]
Bonnie,Williams,1911-12-01T08:00:00Z,471-78-1234,12345,356,210766,1153391,2017-10-21T22:00:00Z,1,1.7855933949552627,False,False,False,0.0,0.0,[The loan cannot exceed 1000000]
Jonathan,James,1943-10-11T07:00:00Z,471-78-1234,12345,412,8908,1175394,2020-02-22T23:00:00Z,1,1.5597314259253796,False,False,False,0.0,0.0,[The loan cannot exceed 1000000]
Phyllis,Kelley,1979-05-03T07:00:00Z,471-78-1234,12345,322,74711,1340710,2017-01-31T23:00:00Z,3,1.9066503338143967,False,False,False,0.0,0.0,[The loan cannot exceed 1000000]
Benjamin,Gray,1970-07-31T07:00:00Z,471-78-1234,12345,810,18140,463888,2017-08-27T22:00:00Z,1,1.666917602118276,False,True,False,59188.34156529305,0.0,[ The loan amount is under the maximum authorized; Risky loan; Too big Debt/Income ratio: 39.15; We are sorry. Your loan has not been approved]
Kristen,Mejia,1948-12-16T07:00:00Z,471-78-1234,12345,750,270221,1117016,2021-05-23T22:00:00Z,1,1.139631344574704,False,False,False,0.0,0.0,[The loan cannot exceed 1000000]
Amy,Fry,1912-05-20T08:00:00Z,471-78-1234,12345,497,215109,1382396,2020-03-19T23:00:00Z,1,1.7496841806433117,False,False,False,0.0,0.0,[The loan cannot exceed 1000000]
Anthony,Franklin,1916-11-20T08:00:00Z,471-78-1234,12345,525,311600,1023205,2019-06-05T22:00:00Z,2,1.5972072605208214,False,False,False,0.0,0.0,[The loan cannot exceed 1000000]
Brandon,Morgan,2008-04-09T07:00:00Z,471-78-1234,12345,724,89169,242449,2021-05-21T22:00:00Z,1,1.6607704641698176,False,True,False,35273.460555019425,0.0,[ The loan amount is under the maximum authorized; Average risk loan; Too big Debt/Income ratio: 4.75; We are sorry. Your loan has not been approved]
Christopher,Mendez,2013-07-07T07:00:00Z,471-78-1234,12345,723,32148,1053542,2018-10-11T22:00:00Z,2,1.9581412497702964,False,False,False,0.0,0.0,[The loan cannot exceed 1000000]
Leah,Rollins,1919-08-24T07:00:00Z,471-78-1234,12345,703,331677,404491,2018-07-22T22:00:00Z,2,1.844381040215053,False,True,False,32122.08464966307,0.0,[ The loan amount is under the maximum authorized; Average risk loan; Too big Debt/Income ratio: 1.16; We are sorry. Your loan has not been approved]
Michelle,Williams,1900-12-06T08:00:00Z,471-78-1234,12345,846,88561,81942,2019-01-19T23:00:00Z,2,1.8467852462283292,False,True,False,6056.190170093178,0.0,[ The loan amount is under the maximum authorized; Average risk loan; Too big Debt/Income ratio: 0.82; We are sorry. Your loan has not been approved]
David,Flores,1980-04-29T07:00:00Z,471-78-1234,12345,353,391196,1071268,2017-12-25T23:00:00Z,1,1.999648334281796,False,False,False,0.0,0.0,[The loan cannot exceed 1000000]
Emma,Nolan,1907-11-08T08:00:00Z,471-78-1234,12345,421,171233,464360,2019-07-17T22:00:00Z,3,1.5490634803809713,False,True,False,19701.36384745725,0.0,[ The loan amount is under the maximum authorized; Risky loan; Too big Debt/Income ratio: 1.38; We are sorry. Your loan has not been approved]
Susan,Bowen,2004-12-30T08:00:00Z,471-78-1234,12345,553,55675,687998,2019-07-07T22:00:00Z,3,1.1489415104469185,False,True,False,28129.953613381924,0.0,[ The loan amount is under the maximum authorized; Risky loan; Too big Debt/Income ratio: 6.06; We are sorry. Your loan has not been approved]
Laura,Carter,2003-05-17T07:00:00Z,471-78-1234,12345,727,187610,772384,2019-07-30T22:00:00Z,2,1.2641613192358052,False,True,False,53400.46036970468,0.0,[ The loan amount is under the maximum authorized; Average risk loan; Too big Debt/Income ratio: 3.42; We are sorry. Your loan has not been approved]
Tyler,Sanchez,1990-10-16T07:00:00Z,471-78-1234,12345,652,378791,1091900,2021-09-09T22:00:00Z,2,1.435240206244115,False,False,False,0.0,0.0,[The loan cannot exceed 1000000]
Raymond,Graham,1986-12-09T08:00:00Z,471-78-1234,12345,424,185817,488097,2018-08-24T22:00:00Z,1,1.3411386715257316,False,True,False,490334.1112499908,0.0,[ The loan amount is under the maximum authorized; Risky loan; Too big Debt/Income ratio: 31.67; We are sorry. Your loan has not been approved]
Lisa,Watson,1974-02-10T07:00:00Z,471-78-1234,12345,324,167646,428660,2021-05-04T22:00:00Z,1,1.222792039444066,False,True,False,43953.992173210965,0.0,[ The loan amount is under the maximum authorized; Very risky loan; Too big Debt/Income ratio: 3.15; We are sorry. Your loan has not been approved]
Mary,Adams,1939-02-01T08:00:00Z,471-78-1234,12345,457,85724,365291,2019-04-26T22:00:00Z,2,1.199686145133147,False,True,False,21189.02404102109,0.0,[ The loan amount is under the maximum authorized; Risky loan; Too big Debt/Income ratio: 2.97; We are sorry. Your loan has not been approved]
Diane,Edwards,1996-02-17T08:00:00Z,471-78-1234,12345,819,349003,728414,2019-11-22T23:00:00Z,2,1.3252724704327583,False,True,False,42252.29134530096,0.0,[ The loan amount is under the maximum authorized; Average risk loan; Too big Debt/Income ratio: 1.45; We are sorry. Your loan has not been approved]
Terri,Patel,1942-02-21T07:00:00Z,471-78-1234,12345,751,384649,537109,2020-11-14T23:00:00Z,2,1.8842433842134847,False,True,False,31155.477451261584,0.0,[ The loan amount is under the maximum authorized; Average risk loan; Too big Debt/Income ratio: 0.97; We are sorry. Your loan has not been approved]
Tracy,Benitez,1971-02-11T08:00:00Z,471-78-1234,12345,318,231253,908820,2020-05-23T22:00:00Z,3,1.4356659056371863,False,True,False,35862.638129622464,0.0,[ The loan amount is under the maximum authorized; Risky loan; Too big Debt/Income ratio: 1.86; We are sorry. Your loan has not been approved]
Kevin,Hobbs,1947-05-18T08:00:00Z,471-78-1234,12345,487,304880,325199,2018-03-02T23:00:00Z,3,1.4506977059201884,False,True,False,12001.151702544312,0.0,[ The loan amount is under the maximum authorized; Risky loan; Too big Debt/Income ratio: 0.47; We are sorry. Your loan has not been approved]
Ashley,Brown,2012-02-24T08:00:00Z,471-78-1234,12345,742,179289,347808,2018-08-21T22:00:00Z,1,1.0820867970624972,False,True,False,35663.57978299855,0.0,[ The loan amount is under the maximum authorized; Average risk loan; Too big Debt/Income ratio: 2.39; We are sorry. Your loan has not been approved]
Tom,Smith,1951-05-11T07:00:00Z,471-78-1234,12345,697,350206,1080451,2020-04-18T22:00:00Z,3,1.634882128933951,False,False,False,0.0,0.0,[The loan cannot exceed 1000000]
Patrick,Owens,2011-12-14T08:00:00Z,471-78-1234,12345,630,119493,1043574,2021-02-13T23:00:00Z,2,1.6837592285090406,False,False,False,0.0,0.0,[The loan cannot exceed 1000000]
Jason,Willis,1992-08-10T07:00:00Z,471-78-1234,12345,354,338648,260395,2019-02-18T23:00:00Z,1,1.5020914873930082,False,True,False,22351.46951871676,0.0,[ The loan amount is under the maximum authorized; Risky loan; Too big Debt/Income ratio: 0.79; We are sorry. Your loan has not been approved]
Vernon,Rubio,2006-06-05T07:00:00Z,471-78-1234,12345,507,192002,1254407,2017-07-17T22:00:00Z,1,1.5313742427222858,False,False,False,0.0,0.0,[The loan cannot exceed 1000000]
Nicole,Larson,1921-09-30T08:00:00Z,471-78-1234,12345,352,78569,1323344,2020-10-04T22:00:00Z,1,1.0268354169535066,False,False,False,0.0,0.0,[The loan cannot exceed 1000000]
David,Lane,1976-04-05T08:00:00Z,471-78-1234,12345,600,367463,885917,2019-08-26T22:00:00Z,1,1.766043094570259,False,True,False,889977.45291665,0.0,[ The loan amount is under the maximum authorized; Average risk loan; Too big Debt/Income ratio: 29.06; We are sorry. Your loan has not been approved]
Ellen,Estrada,1978-07-15T07:00:00Z,471-78-1234,12345,794,355359,1394359,2020-02-23T23:00:00Z,3,1.802046735213378,False,False,False,0.0,0.0,[The loan cannot exceed 1000000]
Shari,Bush,1938-10-06T08:00:00Z,471-78-1234,12345,537,345444,268251,2020-11-17T23:00:00Z,2,1.6810656323474025,False,True,False,14774.446526526495,0.0,[ The loan amount is under the maximum authorized; Risky loan; Too big Debt/Income ratio: 0.51; We are sorry. Your loan has not been approved]
Kyle,Poole,1902-09-06T08:00:00Z,471-78-1234,12345,755,395873,33108,2017-04-02T22:00:00Z,2,1.32696435340604,True,True,True,2028.8445371255796,0.02,[ The loan amount is under the maximum authorized; Very low risk loan; Congratulations! Your loan has been approved]
Karen,Jones,1998-08-24T07:00:00Z,471-78-1234,12345,408,351700,1340869,2019-07-09T22:00:00Z,3,1.9207321934651804,False,False,False,0.0,0.0,[The loan cannot exceed 1000000]
Amy,Trujillo,1949-08-13T08:00:00Z,471-78-1234,12345,503,77825,808704,2019-11-17T23:00:00Z,1,1.5729090553328282,False,True,False,812410.5599999847,0.0,[ The loan amount is under the maximum authorized; Risky loan; Too big Debt/Income ratio: 125.27; We are sorry. Your loan has not been approved]
Henry,Franklin,1973-07-21T07:00:00Z,471-78-1234,12345,457,351481,1137461,2018-10-16T22:00:00Z,1,1.4003781644742757,False,False,False,0.0,0.0,[The loan cannot exceed 1000000]
James,Sexton,1918-03-03T08:00:00Z,471-78-1234,12345,778,51305,261596,2020-12-03T23:00:00Z,2,1.7761712431875836,False,True,False,16993.990172163474,0.0,[ The loan amount is under the maximum authorized; Average risk loan; Too big Debt/Income ratio: 3.97; We are sorry. Your loan has not been approved]
Kevin,Mcclure,1982-09-25T07:00:00Z,471-78-1234,12345,702,96068,838584,2020-04-05T22:00:00Z,2,1.0219094948211476,False,True,False,46186.64782610576,0.0,[ The loan amount is under the maximum authorized; Average risk loan; Too big Debt/Income ratio: 5.77; We are sorry. Your loan has not been approved]
Frank,Martinez,1986-12-20T08:00:00Z,471-78-1234,12345,486,239628,1207594,2019-06-12T22:00:00Z,2,1.657229187407976,False,False,False,0.0,0.0,[The loan cannot exceed 1000000]
Sean,Lambert,1990-03-23T08:00:00Z,471-78-1234,12345,785,119720,34593,2019-04-20T22:00:00Z,3,1.5090183515367013,True,True,True,1276.620902420104,0.02,[ The loan amount is under the maximum authorized; Very low risk loan; Congratulations! Your loan has been approved]
Vanessa,Morton,1998-06-18T07:00:00Z,471-78-1234,12345,339,86678,714103,2019-08-15T22:00:00Z,2,1.5155165747331787,False,True,False,31488.84034949352,0.0,[ The loan amount is under the maximum authorized; Very risky loan; Too big Debt/Income ratio: 4.36; We are sorry. Your loan has not been approved]
Crystal,Johnston,2013-04-18T07:00:00Z,471-78-1234,12345,516,304226,216448,2021-01-08T23:00:00Z,2,1.9363073160185504,False,True,False,14061.052863134146,0.0,[ The loan amount is under the maximum authorized; Risky loan; Too big Debt/Income ratio: 0.55; We are sorry. Your loan has not been approved]
Jennifer,Watts,1975-08-14T07:00:00Z,471-78-1234,12345,307,17967,953648,2017-11-20T23:00:00Z,1,1.8989581523727992,False,True,False,480104.6634282518,0.0,[ The loan amount is under the maximum authorized; Very risky loan; Too big Debt/Income ratio: 320.66; We are sorry. Your loan has not been approved]
Nicole,Davis,1993-03-22T08:00:00Z,471-78-1234,12345,591,328249,1386976,2017-04-30T22:00:00Z,2,1.7765411387412615,False,False,False,0.0,0.0,[The loan cannot exceed 1000000]
Breanna,Kelley,2000-09-09T07:00:00Z,471-78-1234,12345,351,82557,14763,2021-10-04T22:00:00Z,2,1.7974921656091345,True,True,True,1172.3829100844666,0.02,[ The loan amount is under the maximum authorized; Average risk loan; Congratulations! Your loan has been approved]
Kyle,Williams,2010-07-11T07:00:00Z,471-78-1234,12345,374,18642,60158,2017-02-02T23:00:00Z,3,1.5402445350124585,False,True,False,2220.0722761191173,0.0,[ The loan amount is under the maximum authorized; Average risk loan; Too big Debt/Income ratio: 1.43; We are sorry. Your loan has not been approved]
Mary,Hughes,1905-04-21T08:00:00Z,471-78-1234,12345,826,243072,1125329,2019-08-15T22:00:00Z,3,1.559798453792879,False,False,False,0.0,0.0,[The loan cannot exceed 1000000]
Ronald,Boone,1929-07-26T08:00:00Z,471-78-1234,12345,746,120938,291032,2017-09-26T22:00:00Z,2,1.3318651940713613,False,True,False,15262.035126148232,0.0,[ The loan amount is under the maximum authorized; Average risk loan; Too big Debt/Income ratio: 1.51; We are sorry. Your loan has not been approved]
Lisa,Potter,1978-07-31T07:00:00Z,471-78-1234,12345,751,80954,1118431,2020-07-23T22:00:00Z,1,1.982450685987517,False,False,False,0.0,0.0,[The loan cannot exceed 1000000]
Cody,Burton,1903-04-07T08:00:00Z,471-78-1234,12345,390,106181,253782,2019-09-22T22:00:00Z,1,1.8967201195691916,False,True,False,26022.33014907345,0.0,[ The loan amount is under the maximum authorized; Risky loan; Too big Debt/Income ratio: 2.94; We are sorry. Your loan has not been approved]
Shelby,Walker,1922-07-06T08:00:00Z,471-78-1234,12345,493,184175,345817,2021-07-12T22:00:00Z,2,1.2707118023882018,False,True,False,22465.21620883751,0.0,[ The loan amount is under the maximum authorized; Risky loan; Too big Debt/Income ratio: 1.46; We are sorry. Your loan has not been approved]
John,Hernandez,1940-01-21T08:00:00Z,471-78-1234,12345,382,131307,1260586,2017-02-11T23:00:00Z,3,1.9829447046960136,False,False,False,0.0,0.0,[The loan cannot exceed 1000000]
Mark,Gilbert,1994-08-26T07:00:00Z,471-78-1234,12345,760,384581,119043,2019-10-23T22:00:00Z,2,1.8201912545290664,True,True,True,6242.744603762005,0.02,[ The loan amount is under the maximum authorized; Average risk loan; Congratulations! Your loan has been approved]
Michael,Glass,1905-01-09T08:00:00Z,471-78-1234,12345,793,370248,988816,2021-11-01T23:00:00Z,2,1.0926628462579635,False,True,False,49496.59950596516,0.0,[ The loan amount is under the maximum authorized; Average risk loan; Too big Debt/Income ratio: 1.60; We are sorry. Your loan has not been approved]
Anthony,Fisher,1950-10-08T08:00:00Z,471-78-1234,12345,318,112051,633364,2018-03-23T23:00:00Z,0,1.0185827602274786,False,True,False,inf,0.0,[ The loan amount is under the maximum authorized; Very risky loan; Too big Debt/Income ratio: ∞; We are sorry. Your loan has not been approved]
Paige,Fields,2008-06-10T07:00:00Z,471-78-1234,12345,589,232949,559153,2019-11-12T23:00:00Z,2,1.9465970911875008,False,True,False,38658.26793033191,0.0,[ The loan amount is under the maximum authorized; Average risk loan; Too big Debt/Income ratio: 1.99; We are sorry. Your loan has not been approved]
Ryan,Silva,1992-11-10T08:00:00Z,471-78-1234,12345,531,232673,704471,2020-04-27T22:00:00Z,1,1.5167014419506644,False,True,False,236979.4980380174,0.0,[ The loan amount is under the maximum authorized; Risky loan; Too big Debt/Income ratio: 12.22; We are sorry. Your loan has not been approved]
Elizabeth,Miller,1981-12-13T08:00:00Z,471-78-1234,12345,755,89496,1482207,2017-10-09T22:00:00Z,1,1.2363373358574667,False,False,False,0.0,0.0,[The loan cannot exceed 1000000]
Mary,Bailey,1908-08-26T08:00:00Z,471-78-1234,12345,753,238112,1023137,2021-07-24T22:00:00Z,3,1.6680389378933451,False,False,False,0.0,0.0,[The loan cannot exceed 1000000]
Jeffrey,Guerra,1925-11-07T08:00:00Z,471-78-1234,12345,776,216523,366214,2017-07-23T22:00:00Z,2,1.4884872281437858,False,True,False,19204.661108356635,0.0,[ The loan amount is under the maximum authorized; Average risk loan; Too big Debt/Income ratio: 1.06; We are sorry. Your loan has not been approved]
Peter,Butler,1943-06-08T07:00:00Z,471-78-1234,12345,613,353363,1007854,2017-11-12T23:00:00Z,1,1.0860554662105215,False,False,False,0.0,0.0,[The loan cannot exceed 1000000]
Briana,Cook,1899-02-14T08:00:00Z,471-78-1234,12345,742,183102,153380,2017-09-25T22:00:00Z,2,1.114906353023332,False,True,False,12180.457274859817,0.0,[ The loan amount is under the maximum authorized; Average risk loan; Too big Debt/Income ratio: 0.80; We are sorry. Your loan has not been approved]
Carol,Crawford,1981-11-03T08:00:00Z,471-78-1234,12345,656,230074,710544,2021-12-24T23:00:00Z,3,1.5184272901330185,False,True,False,30146.192337039512,0.0,[ The loan amount is under the maximum authorized; Average risk loan; Too big Debt/Income ratio: 1.57; We are sorry. Your loan has not been approved]
Thomas,Daniel,1973-05-04T07:00:00Z,471-78-1234,12345,621,393303,27476,2020-08-08T22:00:00Z,2,1.9732678210383776,True,True,True,1784.9159542591008,0.02,[ The loan amount is under the maximum authorized; Very low risk loan; Congratulations! Your loan has been approved]
Larry,Foster,1956-07-09T07:00:00Z,471-78-1234,12345,619,392628,105414,2020-01-09T23:00:00Z,1,1.487468631465144,True,True,True,9848.63433893949,0.02,[ The loan amount is under the maximum authorized; Average risk loan; Congratulations! Your loan has been approved]
Kelly,Russell,1907-03-01T08:00:00Z,471-78-1234,12345,417,2595,10230,2020-08-06T22:00:00Z,3,1.012149183951952,False,True,False,418.2707296604018,0.0,[ The loan amount is under the maximum authorized; Low risk loan; Too big Debt/Income ratio: 1.93; We are sorry. Your loan has not been approved]
Elizabeth,Spencer,1912-02-19T08:00:00Z,471-78-1234,12345,810,304174,466043,2017-07-10T22:00:00Z,2,1.3959466217531191,False,True,False,32220.90404782889,0.0,[ The loan amount is under the maximum authorized; Average risk loan; Too big Debt/Income ratio: 1.27; We are sorry. Your loan has not been approved]
Timothy,Roberts,2004-10-04T07:00:00Z,471-78-1234,12345,736,325298,1139117,2017-11-10T23:00:00Z,1,1.8248760063528844,False,False,False,0.0,0.0,[The loan cannot exceed 1000000]
Victoria,Cooper,1921-08-08T08:00:00Z,471-78-1234,12345,658,219791,910763,2020-12-02T23:00:00Z,3,1.0475079735451729,False,True,False,33610.819615264394,0.0,[ The loan amount is under the maximum authorized; Average risk loan; Too big Debt/Income ratio: 1.84; We are sorry. Your loan has not been approved]
Michelle,Farmer,1959-02-22T08:00:00Z,471-78-1234,12345,618,150254,494115,2019-05-14T22:00:00Z,3,1.186336531624922,False,True,False,20963.776805681675,0.0,[ The loan amount is under the maximum authorized; Risky loan; Too big Debt/Income ratio: 1.67; We are sorry. Your loan has not been approved]
